HYDROCORTISONE BUTYRATE 0.1% CR,NULL
BETAMETHASONE 0.1G/100G POMMADE,NULL
BETAMETHASONE 0.05G/100G CREME,NULL
DIFLUCORTOLONE SALICYLIQUE ACIDE CR,NULL
MEQUITAZINE 1.25MG/2.5ML SIROP,NULL
CYCLOSERINE 250 MG GELULE,NULL
INSULINE DETEMIR LENTE 100U/ML INJ,NULL
PHOSPHATE MONOPOTASSIQUE 1.36G/100ML,NULL
POTASSIUM ELEMENT 3 % SIROP,NULL
L-ALANYL-L-GLUTAMINE 20G/100ML INJ,NULL
SIMVASTATINE 10 MG COMPRIME,NULL
OXALIPLATINE 5MG/ML SOL INJ,NULL
CLARITHROMYCINE LM 500MG COMPRIME,NULL
LAMOTRIGINE 25 MG COMPRIME DISP,NULL
LAMOTRIGINE 50 MG COMPRIME DISP,NULL
PRAVASTATINE 10 MG COMPRIME,NULL
VALPROATE DE SODIUM LP 500MG CPR LP,NULL
SERTRALINE 50 MG COMPRIME,NULL
DEFIBROTIDE 80MG/ML SOL INJ,NULL
DEFIBROTIDE 400 MG GELULE,NULL
ALENDRONATE 70MG + COLECALCIFEROL CP,NULL
PHLOROGLUCINOL 80MG CPR ORODISP,NULL
PHENELZINE 15MG COMPRIME,NULL
METHYLPREDNISOLONE 40MG/ML SUSP INJ,NULL
METOPROLOL 50MG CPR,NULL
INSULINE GLULISINE RAPIDE 100UI/ML,NULL
UBIDECARENONE 50MG/10ML SOL INJ,NULL
DEXAMPHETAMINE 5 MG COMPRIME,NULL
TAMSULOSINE LP 0.4MG COMPRIME LP,NULL
IOVERSOL 300MG D'IODE/ML SOL INJ SER,NULL
CEFADROXIL 250MG PDR SUSP BUV SACHET,NULL
HEPARINE CALCIQUE 12500UI/0.5ML INJ,NULL
CEFAZOLINE 2G PDR INJ IM/IV,NULL
CEFOTAXIME LIDOCAINE 1G/4ML INJ IM,NULL
CEFTAZIDIME 1G PDR SOL PERF,NULL
CEFTAZIDIME 2G PDR SOL PERF,NULL
CEFTAZIDIME 2 G PDR SOL INJ IV,NULL
METHOTREXATE 10 MG/ML SOL INJ,NULL
RISPERIDONE 1 MG COMPRIME ORODISP,NULL
RISPERIDONE 0.5 MG COMPRIME ORODISP,NULL
METHYLPREDNISOLONE 120MG PDR SOL INJ,NULL
METHYLPREDNISOLONE 20MG PDR SOL INJ,NULL
METHYLPREDNISOLONE 40MG PDR SOL INJ,NULL
BENZBROMARONE 100 MG COMPRIME,NULL
OXALIPLATINE 50MG PDR SOL PERF,NULL
OXALIPLATINE 100MG PDR SOL PERF,NULL
RISPERIDONE 2 MG COMPRIME ORODISP,NULL
NELARABINE 250MG/50ML SOL PERF,NULL
OLMESARTAN 20MG + HCTZ 12.5MG CPR,NULL
OLMESARTAN 20MG + HCTZ 25MG CPR,NULL
VALSARTAN 40 MG COMPRIME,NULL
MIRTAZAPINE 15 MG COMPRIME ORODISP,NULL
QUINAPRIL 10 MG COMPRIME,NULL
PROPRANOLOL 10MG/5ML SOL BUV,NULL
FROVATRIPTAN 2.5MG COMPRIME,NULL
EPHEDRINE 30MG/10ML SOL INJ,NULL
CANDESARTAN 32 MG COMPRIME,NULL
DOMPERIDONE 10 MG COMPRIME ORODISP,NULL
LEVOBUPIVACAINE 0.625MG/ML SOL INJ,NULL
LEVOBUPIVACAINE 1.25MG/ML SOL INJ,NULL
TRAMADOL LP 300 MG CPR MONODOSE,NULL
IRBESARTAN 300MG + HCTZ 25MG CPR,NULL
FOLINATE CALCIQUE 10MG/ML SOL INJ,NULL
ALENDRONATE 70MG COLECALCIFEROL CPR,NULL
CETUXIMAB 5MG/ML SOL INJ,NULL
ETRAVIRINE 100 MG COMPRIME,NULL
BRIMONIDINE 0.15 % COLLYRE,NULL
GADOBUTROL 1 MMOL/ML SOL INJ,NULL
BENZOYLE PEROXYDE 10 % GEL,NULL
BETAMETHASONE 0.1G/100G CREME,NULL
TOBRAMYCINE 25MG/2.5ML SOL INJ,NULL
AMOXICILLINE 1G CPR DISP,NULL
AMOXICILLINE 125MG PDR SUSP BUV SSS,NULL
AMOXICILLINE 250MG PDR SUSP BUV SSS,NULL
CANDESARTAN 4 MG COMPRIME,NULL
HEPARINE CALCIQUE 25 000UI/1ML INJ,NULL
EPOETIN BETA METOXY PEG 0.1MG/0.3ML,NULL
EPOETIN BETA METOXY PEG 0.15MG/0.3ML,NULL
EPOETIN BETA METOXY PEG 0.2MG/0.3ML,NULL
EPOETIN BETA METOXY PEG 0.25MG/0.3ML,NULL
EPOETIN BETA METOXY PEG 0.05MG/0.3ML,NULL
EPOETIN BET METOXY PEG 0.075MG/0.3ML,NULL
GADOFOSVESET 244 MG/ML SOL INJ,NULL
ETHANOL A 95 POUR CENT,NULL
CHLORPHENAMINE 4MG+PARACET 500MG GEL,NULL
OSELTAMIVIR 30 MG GELULE,NULL
OSELTAMIVIR 45 MG GELULE,NULL
LACOSAMIDE 50 MG COMPRIME,NULL
LACOSAMIDE 100 MG COMPRIME,NULL
LACOSAMIDE 200 MG COMPRIME,NULL
SULFAMETHOXAZOLE + TRIMETHOPRIME CPR,NULL
PERINDOPRIL SDZ 2MG CPR,SANDOZ
PERINDOPRIL SDZ 4MG CPR,SANDOZ
PLAVIX 300MG CPR,SANOFI AVENTIS FRANCE
XOGEL ADULTE GEL GINGIVAL FL 50G,SEPTODONT SAS
XOGEL ENFANT GEL GINGIVAL FL 50G,SEPTODONT SAS
CITRATE BETAINE BGA 2G CPR EFF NSFP,BIOGARAN
VOLTAFLEX 625MG CPR,NOVARTIS SANTE FAMILIALE SA
RINGER LACT MACO INJ P FS 250ML,MACOPHARMA
RINGER LACT MACO INJ P FS 500ML,MACOPHARMA
RINGER LACT MACO INJ P FS 1000ML,MACOPHARMA
RINGER LACT MACO INJ P FNS 250ML,MACOPHARMA
RINGER LACT MACO INJ P FNS 500ML,MACOPHARMA
RINGER LACT MACO INJ P FNS 1000ML,MACOPHARMA
RINGER LACT MACO INJ P PS 250ML+MAT,MACOPHARMA
RINGER LACT MACO INJ P PS 500ML+MAT,MACOPHARMA
RINGER LACT MACO INJ P PS 1000ML+MAT,MACOPHARMA
ABACAVIR 300MG CPR,NULL
ABACAVIR 20MG/ML SOL BUV,NULL
LIDOCAINE + CETRIMIDE GEL,NULL
GLUCOSAMINE 625MG COMPRIME,NULL
KETOPROFENE PMY 100MG/2ML SOL INJ IM,PHARMY II
CLOPIDOGREL 300MG COMPRIME,NULL
PARACETAMOL ISD 500MG CPR,TEVA SANTE
KETOPROFENE 50MG/ML SOL INJ IM,NULL
PARACETAMOL ISD 1G CPR,TEVA SANTE
CEFTRIAXONE KBI 2G PDR INJ IV,FRESENIUS KABI FRANCE
HELIXATE NEXGEN 2000UI/5ML PDR INJ,CSL BEHRING SA
FACTEUR VIII RECOMBIN 2000UI PDR INJ,NULL
RINGER LACTATE SOLUTION INJECTABLE,NULL
CEFTRIAXONE MKG 2G PDR INJ +SET NSFP,MERCK GENERIQUES
CEFTRIAXONE KBI 1G PDR INJ,FRESENIUS KABI FRANCE
TICLOPIDINE EG 250MG CPR,EG LABO (EUROGENERICS)
CIPROFLOXACINE RBX 500MG CPR,RANBAXY PHARMACIE GENERIQUES
BUSILVEX 6MG/ML SOL INJ FL 10ML,PIERRE FABRE MEDICAMENT
FLUCONAZOLE ZEN 50MG/5ML PDR ORALE,SANOFI AVENTIS FRANCE
CARBOPLATINE HPI 50MG/5ML SOL INJ,MAYNE PHARMA FRANCE
KALETRA 100MG/25MG CPR,ABBOTT FRANCE
CARBOPLATINE HPI 150MG/15ML SOL INJ,MAYNE PHARMA FRANCE
CARBOPLATINE HPI 450MG/45ML SOL INJ,HOSPIRA FRANCE
CARBOPLATINE HPI 600MG/60ML SOL INJ,HOSPIRA FRANCE
REYATAZ 300MG GELULE,BRISTOL MYERS SQUIBB PHARMA FRANCE
IVEMEND 115MG PDR INJ NSFP,MERCK SHARP & DOHME CHIBRET
CEFPODOXIME MYL ENF/NR 40MG/5ML 50ML,MYLAN
CEFPODOXIME MYL ENF/NR40MG/5ML 100ML,MYLAN
CEFPODOXIME SDZ ENF/NR40MG/5ML 50ML,SANDOZ
CEFPODOXIME SDZ ENF/NR40MG/5ML 100ML,SANDOZ
FOSAPREPITANT 115MG PDR INJ,NULL
AMOXICILLINE RBX 1G CPR DISP,RPG RANBAXY PHARMACIE GENERIQUES
METFORMINE ISD 1000MG CPR,TEVA SANTE
OXALIPLATINE RTP 50MG PDR INJ NSFP,RATIOPHARM
OXALIPLATINE RTP 100MG PDR INJ NSFP,RATIOPHARM
OXALIPLATINE RTP 150MG PDR INJ NSFP,RATIOPHARM
METFORMINE ISD 500MG CPR,TEVA SANTE
CIPROFLOXACINE ALM 250 MG CPR,ALMUS FRANCE
METFORMINE ISD 850MG CPR,TEVA SANTE
CIPROFLOXACINE EVO 500MG CPR,EVOLUPHARM
LEVOFOLINATE CA ZEN 10MG/ML FL 10ML,SANOFI AVENTIS FRANCE
LEVOFOLINATE CA ZEN 10MG/ML FL 5ML,SANOFI AVENTIS FRANCE
ADVILCAPS 200MG CAPSULE MOLLE,PFIZER SANTE FAMILIALE
LEVOFOLINATE CA ZEN 25MG/2.5ML INJ,SANOFI AVENTIS FRANCE
MENCEVAX PDR ET SOL INJ,GLAXOSMITHKLINE
INDAPAMIDE BGA LP 1.5MG CPR,BIOGARAN
INDAPAMIDE MYL LP 1.5MG CPR,MYLAN
RENNIELIQUO SS SUCRE SUSP BUV SACHET,BAYER SANTE FAMILIALE
SUFENTANIL SDZ 10MICROG/2ML NSFP,SANDOZ
SUFENTANIL SDZ 5 MICROG/10ML NSFP,SANDOZ
SUFENTANIL SDZ 50MICROG/5ML NSFP,SANDOZ
ENANTONE LP 30MG INJ SER,TAKEDA
NEISSERIA MENINGITIDIS PDR SOL INJ,NULL
HYDROTALCITE 1G SUSP BUV SACHET,NULL
ADVATE 2000UI/5ML PDR ET SOL INJ,BAXTER SAS
FACTEUR VIII RECOMBIN 3000UI PDR INJ,NULL
BUPRENORPHINE ARW 4MG CPR,ARROW GENERIQUES
ADVATE 3000UI/5ML PDR ET SOL INJ,BAXTER SAS
BUPRENORPHINE 4 MG COMPRIME SUB,NULL
CEFTAZIDIME SDZ 250MG PDR INJ NSFP,SANDOZ
BUPRENORPHINE ARW 1MG CPR,ARROW GENERIQUES
CEFTAZIDIME SDZ 500 MG PDR INJ NSFP,SANDOZ
CEFTAZIDIME SDZ 1G PDR INJ NSFP,SANDOZ
LEUPRORELINE ACETATE LP 30MG,NULL
BUPRENORPHINE ARW 6MG CPR,ARROW GENERIQUES
CEFTAZIDIME SDZ 2G PDR INJ NSFP,SANDOZ
DIAMICRON LM 30MG CPR (I),NULL
BUPRENORPHINE 1 MG COMPRIME SUB,NULL
BUPRENORPHINE 6 MG COMPRIME SUB,NULL
CEFTRIAXONE SDZ 2G PDR INJ,SANDOZ
RISPERIDONE EG 1MG/ML SOL BUV 60ML,EG LABO (EUROGENERICS)
RISPERIDONE EG 1MG/ML SOL BUV 120ML,EG LABO (EUROGENERICS)
AZITHROMYCINE ARW 250MG CPR,ARROW GENERIQUES
MAGNESIUM VIT B6 BGA 48MG/5MG CPR,BIOGARAN
EPIRUBICINE SDZ 10MG/5ML INJ NSFP,SANDOZ
CIPROFLOXACINE MYL 400MG/200ML INJ,MYLAN
EPIRUBICINE SDZ 20MG/10ML INJ NSFP,SANDOZ
EPIRUBICINE SDZ 50MG/25ML INJ NSFP,SANDOZ
EPIRUBICINE SDZ 200MG/100ML INJ NSFP,SANDOZ
PRITORPLUS 80MG/25MG CPR,BAYER SANTE
TELMISARTAN 80MG + HCTZ 25MG CPR,NULL
FLUCONAZOLE SDZ 2MG/ML SOL INJ 50ML,SANDOZ
IMOSEPTYL 200MG GELULE,JOHNSON & JOHNSON SANTE BEAUTE FRANCE
FLUCONAZOLE MYL 2MG/ML INJ 50ML,MYLAN
FLUCONAZOLE MYL 2MG/ML INJ 100ML,MYLAN
GAVISCONELL SANS SUCRE MENTHE CPR,RECKITT BENCKISER HEALTHCARE
VINORELBINE MYL 10MG/1ML INJ NSFP,MYLAN S.A.S
VINORELBINE MYL 50MG/5ML INJ NSFP,MYLAN S.A.S
AZATHIOPRINE TVC 50MG CPR,TEVA SANTE
PREDNISONE RTP 1MG CPR NSFP,RATIOPHARM
NIFUROXAZIDE BGC 200MG GELULE,BIOGARAN
ACIDE FUSIDIQUE ARW 2% CREME,ARROW GENERIQUES
CARBIDOPA LEVOD. TVC LP 25/100MG CPR,TEVA SANTE
CARBIDOPA LEVOD. TVC LP 50/200MG CPR,TEVA SANTE
AERIUS 0.5MG/ML SOL BUV,MSD FRANCE
ISOTRETINOINE TVC 10MG CAPS MOL NSFP,TEVA SANTE
DESLORATADINE 0.5MG/ML SOL BUV,zz LABORATOIRE EXPLOITANT zz
ISOTRETINOINE TVC 20MG CAPS MOL NSFP,TEVA SANTE
DESOMEDINE COLLUTOIRE FL 30ML NSFP,CHAUVIN
ACIDE FUSIDIQUE BGA 2% CREME,BIOGARAN
DRILL ANIS MENTHE SS SUCRE PASTILLE,PIERRE FABRE MEDICAMENT
KETOCONAZOLE ARW 2% GEL UNIDOSE,ARROW GENERIQUES
GLIBENCLAMIDE EG 5MG CPR,EG LABO (EUROGENERICS)
NICORETTE 2MG GOMME MENT CAN SS NSFP,JOHNSON & JOHNSON SANTE BEAUTE FRANCE
KETOCONAZOLE ARW 2% GEL SACHET DOSE,ARROW GENERIQUES
BASEAL 5MG/G GEL TB 30G NSFP,PIERRE FABRE DERMATOLOGIE
BASEAL 5MG/ML SOL PR APPL CUTA NSFP,PIERRE FABRE DERMATOLOGIE
CLOBEX 500 MICROG/G SHAMPOOING,GALDERMA INTERNATIONAL
CLOBETASOL 500 MICROG/G SHAMPOOING,NULL
BICALUTAMIDE QUA 50MG CPR NSFP,QUALIMED
ARIMIDEX 1MG CPR (UK),NULL
ONDANSETRON ZYD 8MG CPR,ZYDUS FRANCE
ONDANSETRON ARW 8MG CPR,ARROW GENERIQUES
ONDANSETRON ZYD 8MG CPR DISP,ZYDUS FRANCE
TIORFAST 100MG GELULE,BIOPROJET PHARMA
DIGIBIND 38MG PDR INJ NSFP,GLAXOSMITHKLINE
NIQUITINMINIS 1.5MG CPR SS SUCRE,GLAXOSMITHKLINE SANTE GRAND PUBLIC
NIQUITINMINIS MENT 4MG CPR SS SUCRE,GLAXOSMITHKLINE SANTE GRAND PUBLIC
STALEVO 200MG/50MG/200MG CPR,NOVARTIS PHARMA SAS
LEVO+CARBIDOPA+ENTACAP 150/37.5/200,NULL
LEVO+CARBIDOPA+ENTACAPONE 100/25/200,NULL
LEVO+CARBIDOPA+ENTACAPONE 200/50/200,NULL
LEVO+CARBIDOPA+ENTACAP 50/12.5/200,NULL
BUPRENORPHINE MYL 1MG CPR,MYLAN S.A.S
BUPRENORPHINE MYL 4MG CPR,MYLAN S.A.S
BUPRENORPHINE MYL 6MG CPR,MYLAN S.A.S
YAZ 0.02MG/3MG CPR,BAYER SANTE
BICALUTAMIDE ACT 50MG CPR,ACTAVIS GROUP PTC EHF
BETAMETHASONE ARW 2MG CPR DISP,ARROW GENERIQUES
FLECAINIDE SDZ 100MG CPR,SANDOZ
PRADAXA 75MG GELULE,BOEHRINGER INGELHEIN FRANCE SAS
BETAMETHASONE ARW 0.5MG/ML SOL BUV,ARROW GENERIQUES
VENLAFAXINE WTR 50MG CPR NSFP,SANOFI AVENTIS FRANCE
VENLAFAXINE MYL 50MG CPR,MYLAN
PRADAXA 110MG GELULE,BOEHRINGER INGELHEIN FRANCE SAS
VENLAFAXINE QUA 50MG CPR NSFP,QUALIMED
VENLAFAXINE RTP 50MG CPR NSFP,TEVA SANTE
VENLAFAXINE ARW 50MG CPR,ARROW GENERIQUES
LOMEXIN 2% CREME TUBE 30G,EFFIK
DABIGATRAN 75MG GELULE,NULL
VENLAFAXINE EG 50MG CPR NSFP,EG LABO (EUROGENERICS)
VENLAFAXINE TVC 50MG CPR NSFP,TEVA SANTE
OXALIPLATINE HPI 50MG/10ML SOL INJ,HOSPIRA FRANCE
AMOXICILLINE ALM 1G CPR DISP,ALMUS FRANCE
OXALIPLATINE HPI 100MG/20ML SOL INJ,HOSPIRA FRANCE
CITRATE BETAINE RTC 1.89G CPR EFF,TEVA SANTE
PERGOVERIS 150UI/75UI PDR ET SOL INJ,MERCK SERONO
GLIBENCLAMIDE RTP 5MG CPR NSFP,TEVA SANTE
AZYTER 15MG/G COLLYRE UNIDOSE,THEA
AZITHROMYCINE 15MG/G COLLYRE UNIDOSE,NULL
OXALIPLATINE TVC 200MG/40ML SOL INJ,TEVA SANTE
FLUDARABINE ACT 50MG PDR INJ,ACTAVIS FRANCE
CEFPODOXIME EG ENF/NR 40MG/5ML 50ML,EG LABO (EUROGENERICS)
CEFPODOXIME EG ENF/NR 40MG/5ML 100ML,EG LABO (EUROGENERICS)
FLUDARABINE HPI 50MG PDR INJ NSFP,HOSPIRA FRANCE
CEFPODOXIME QUA ENF/NR 40MG/5ML NSFP,QUALIMED
CEFPODOXIME QUA ENF/NR40MG/5ML NSFP,QUALIMED
ALENDRONIQUE ACIDE ALT 70MG CPR,ALTER
AMOXICILLINE RBX 500MG GELULE,RPG RANBAXY PHARMACIE GENERIQUES
VENLAFAXINE WTR LP 37.5MG GELULE,SANOFI AVENTIS FRANCE
VENLAFAXINE WTR LP 75MG GELULE,SANOFI AVENTIS FRANCE
VENLAFAXINE EG LP 37.5MG GELULE NSFP,EG LABO (EUROGENERICS)
VENLAFAXINE MYL LP 37.5MG GELULE,MYLAN
VENLAFAXINE PFZ LP 37.5MG GELULE,PFIZER
VENLAFAXINE PFZ LP 75MG GELULE,PFIZER
VENLAFAXINE SDZ LP 37.5MG GELULE,SANDOZ
DICLOFENAC TVC 1% GEL TUBE 100G,TEVA SANTE
VENLAFAXINE SDZ LP 75MG GELULE,SANDOZ
VENLAFAXINE ARW LP 37.5MG GELULE,GAYRARD PASCALE
VENLAFAXINE ARW LP 75MG GELULE,GAYRARD PASCALE
VENLAFAXINE ALM LP 37.5MG GELULE,ALMUS FRANCE
VENLAFAXINE ALM LP 75MG GELULE,ALMUS FRANCE
VENLAFAXINE ALT LP 37.5MG GELULE,ALTER
VENLAFAXINE ALT LP 75MG GELULE,ALTER
VENLAFAXINE EG LP 75MG GELULE NSFP,EG LABO (EUROGENERICS)
VENLAFAXINE MYL LP 75MG GELULE,MYLAN
VENLAFAXINE TVC LP 37.5MG GELULE,TEVA SANTE
VENLAFAXINE BGA LP 37.5MG GELULE,BIOGARAN
VENLAFAXINE BGA LP 75MG GELULE,BIOGARAN
VENLAFAXINE TVC LP 75MG GELULE,TEVA SANTE
VENLAFAXINE RTP LP 37.5MG GELULE,TEVA SANTE
VENLAFAXINE RTP LP 75MG GELULE,TEVA SANTE
ATENOLOL ACT 100MG CPR NSFP,ACTAVIS FRANCE
ATENOLOL ACT 50MG CPR,ACTAVIS FRANCE
CIPROFLOXACINE MYL 200MG/100ML INJ,MYLAN
CAPTOPRIL HCTZ ACT 50/25MG CPR,ACTAVIS GROUP PTC EHF
KETOPROFENE QUA 2.5% GEL T 60G NSFP,QUALIMED
VENLAFAXINE QUA LP 37.5MG GEL NSFP,QUALIMED
VENLAFAXINE QUA LP 75MG GEL NSFP,QUALIMED
KETOPROFENE MYL 2.5% GEL D 120G NSFP,MYLAN
KETOCONAZOLE EG 2% GEL SACHET DOSE,EG LABO (EUROGENERICS)
NICORETTE MICROTAB 2MG CPR SUBL+ETUI,JOHNSON & JOHNSON SANTE BEAUTE FRANCE
MICARDISPLUS 80MG/25MG CPR,BOEHRINGER INGELHEIN FRANCE SAS
ACEBUTOLOL RBX 200MG CPR,RANBAXY PHARMACIE GENERIQUES
ROPINIROLE QUA 0.25MG CPR NSFP,QUALIMED
ROPINIROLE MYL 0.25MG CPR,MYLAN S.A.S
FOSINOPRIL TVC 10MG CPR,TEVA SANTE
GESTODENE ETHI ACT 75/20MICROG CPR,ACTAVIS FRANCE
ROPINIROLE MYL 0.5MG CPR,MYLAN S.A.S
ROPINIROLE QUA 0.5MG CPR NSFP,QUALIMED
ROPINIROLE MYL 1MG CPR,MYLAN S.A.S
ROPINIROLE QUA 1MG CPR NSFP,MYLAN
ROPINIROLE MYL 2MG CPR,MYLAN S.A.S
ROPINIROLE QUA 2MG CPR NSFP,QUALIMED
ROPINIROLE MYL 5MG CPR,MYLAN S.A.S
ROPINIROLE QUA 5MG CPR NSFP,QUALIMED
ENALAPRIL HCTZ ARL 20/12.5MG CPR,ARROW GENERIQUES
NUROFENPRO 20MG/ML ENF NOUR SUSP BUV,RECKITT BENCKISER HEALTHCARE
ITRACONAZOLE TVC 100MG GELULE,TEVA SANTE
GESTODENE ETHI ACT 75/30MICROG CPR,ACTAVIS FRANCE
INDAPAMIDE EG LP 1.5MG CPR,EG LABO (EUROGENERICS)
INDAPAMIDE RBX LP 1.5MG CPR,RANBAXY PHARMACIE GENERIQUES
CEFOTAXIME WTR 1G PDR INJ NSFP,SANOFI AVENTIS FRANCE
FOSINOPRIL MYL 10MG CPR,MYLAN
FOSINOPRIL MYL 20MG CPR,MYLAN
FOSINOPRIL HCTZ ACT 20/12.5MG CPR,ACTAVIS FRANCE
FOSINOPRIL HCTZ BGA 20/12.5MG CPR,BIOGARAN
FOSINOPRIL HCTZ MYL 20/12.5MG CPR,MYLAN
FOSINOPRIL HCTZ TVC 20/12.5MG CPR,TEVA SANTE
CELSENTRI 150MG CPR,VIIV HEALTHCARE SAS
CELSENTRI 300MG CPR,VIIV HEALTHCARE SAS
TRIMETAZIDINE ISD 20MG CPR NSFP,RATIOPHARM
GLICLAZIDE RTP LM 30MG CPR,TEVA SANTE
NOMEGESTROL ARW 5MG CPR,ARROW GENERIQUES
CALCIUM GLUCON PROAMP 10% INJ AMP,AGUETTANT
FENTANYL RTP 12MICROG/H DISP TRANSD,TEVA SANTE
FENTANYL RTP 25MICROG/H DISP TRANSD,TEVA SANTE
FENTANYL RTP 50MICROG/H DISP TRANSD,TEVA SANTE
BIOCALYPTOL SS SUCRE SIROP 200ML,ZAMBON FRANCE
FENTANYL RTP 75MICROG/H DISP TRANSD,TEVA SANTE
FENTANYL RTP 100MICROG/H DISP TRANSD,TEVA SANTE
FLUCONAZOLE PAN 2MG/ML INJ 200 ML,PANPHARMA
FLUCONAZOLE PAN 2MG/ML INJ 100ML,PANPHARMA
FLUCONAZOLE PAN 2MG/ML INJ 50ML,PANPHARMA
FUSIDATE NA 2% POMMADE TUBE,PIERRE FABRE DERMATOLOGIE
VELCADE 1MG PDR SOL INJ,JANSSEN CILAG
SEBIVO 600MG CPR,NOVARTIS PHARMA SAS
LEVOFOLINATE CA HPI 17.5ML NSFP,MAYNE PHARMA FRANCE
BORTEZOMIB 3.5MG PDR INJ,NULL
BORTEZOMIB 1MG PDR INJ,NULL
LEVOFOLINATE CA HPI 10ML NSFP,MAYNE PHARMA FRANCE
CAMPTO 20MG/ML SOL INJ FP 15ML,PFIZER
LEVOFOLINATE CA HPI 2.5ML NSFP,MAYNE PHARMA FRANCE
CAMPTO 20MG/ML SOL INJ FP 5ML,PFIZER
LEVOFOLINATE CA HPI 5ML NSFP,MAYNE PHARMA FRANCE
IRINOTECAN 20MG/ML SOL INJECTABLE,NULL
AZATHIOPRINE EG 50MG CPR,EG LABO (EUROGENERICS)
RISPERIDONE PAN 1MG CPR,PANPHARMA
RISPERIDONE PAN 2MG CPR,PANPHARMA
RISPERIDONE PAN 4MG CPR,PANPHARMA
GLUCOSE FKF 5% SOL INJ FP 1 000ML,FRESENIUS KABI FRANCE
GLUCOSE FKF 5% SOL INJ FP 500ML,FRESENIUS KABI FRANCE
GLUCOSE FKF 5% SOL INJ FP 250ML,FRESENIUS KABI FRANCE
GLUCOSE FKF 5% SOL INJ FP 100ML,FRESENIUS KABI FRANCE
CEFPODOXIME BGA ENF/NR40MG/5ML 100ML,BIOGARAN
CEFPODOXIME BGA ENF/NR40MG/5ML 50ML,BIOGARAN
CEFPODOXIME RTP ENF/NR40MG/5ML 50ML,TEVA SANTE
CEFPODOXIME RTP 40MG/5ML 100ML NSFP,TEVA SANTE
FER MYL 100MG/5ML SOL INJ,MYLAN
FER 100MG/5ML SOL INJ,NULL
TIORFANOR 175MG CPR,BIOPROJET PHARMA
CEFTRIAXONE ALM 1G/3.5ML PDR IM SC,ALMUS FRANCE
CEFIXIME MYL 200MG CPR,MYLAN S.A.S
RISPERIDONE ZEN 1MG/ML SOL BUV 30ML,SANOFI AVENTIS FRANCE
DIACEREINE BGA 50MG GELULE,BIOGARAN
RACECADOTRIL 175MG CPR,NULL
RACECADOTRIL 100MG GELULE,NULL
CEFIXIME QUA 200MG CPR NSFP,QUALIMED
CEFIXIME TVC 200MG CPR,TEVA SANTE
RISPERIDONE ZEN 1MG/ML SOL BUV 60ML,SANOFI AVENTIS FRANCE
CEFIXIME RTP 200MG CPR,TEVA SANTE
RISPERIDONE ZEN 1MG/ML SOL BUV 120ML,SANOFI AVENTIS FRANCE
CETIRIZINE TCO 10MG CPR,TEVA SANTE
EPIRUBICINE MDC 400MG/200ML SOL INJ,MEDAC FRANCE SAS
CEFOTAXIME WTR 0.5G PDR INJ NSFP,SANOFI AVENTIS FRANCE
BETAHISTINE TVC 24MG CPR,TEVA SANTE
FOLINATE CA PFZ 100MG PDR INJ FL,PFIZER
CEFOTAXIME WTR 2G PDR INJ NSFP,SANOFI AVENTIS FRANCE
BETAHISTINE ARW 24MG CPR,ARROW GENERIQUES
FOLINATE CA ZEN 50MG PDR INJ FL,SANOFI AVENTIS FRANCE
FLUCONAZOLE MYL 2MG/ML INJ 200ML,MYLAN S.A.S
FLUOXETINE ALT 20MG CPR,ALTER
PREDNISOLONE ZEN 20MG CPR ORODISP,SANOFI AVENTIS FRANCE
FLUOXETINE ALT 20MG GELULE,ALTER
AMIKACINE WTR 500MG PDR INJ NSFP,SANOFI AVENTIS FRANCE
CICLOPIROX BGA 8% VERNIS,BIOGARAN
CICLOPIROX QUA 8% VERNIS NSFP,QUALIMED
CICLOPIROX 8% VERNIS,NULL
DICLOFENAC TVC 1% GEL TUBE 50G,TEVA SANTE
BAUME AROMA CREME TUBE,MAYOLY SPINDLER
IMIPENEM CIL MYL 500/500MG INJ NSFP,MYLAN
BAUME AROMA CREME FLACON,MAYOLY SPINDLER
IMIPENEM CIL MYL 500/500MG INJS NSFP,MYLAN
METFORMINE ZYF 850MG CPR,ZYDUS FRANCE
VENLAFAXINE RBX 50MG CPR NSFP,RANBAXY IRELAND LTD
ACICLOVIR EGL 5% CREME NSFP,EG LABO (EUROGENERICS)
ACEBUTOLOL RBX 400MG CPR,RANBAXY PHARMACIE GENERIQUES
KETOCONAZOLE BGA 2% GEL SACHET DOSE,BIOGARAN
KETOCONAZOLE BGA 2% GEL UNIDOSE,BIOGARAN
KETOCONAZOLE EG 2% GEL UNIDOSE,EG LABO (EUROGENERICS)
HEXAMIDINE MYL 0.1% SOL FL 250ML,MYLAN
HEXAMIDINE MYL 0.1% SOL FL 45ML,MYLAN
ACEBUTOLOL REF 400MG CPR NSFP,ALMUS GENERIQUES
ACEBUTOLOL ALM 200MG CPR,ALMUS GENERIQUES
HEXAMIDINE 0.1% SOLUTION FLACON,NULL
CHLORHEXIDINE AL GIL 0.5% COL 500ML,GILBERT
AMIKACINE WTR 250MG PDR INJ NSFP,SANOFI AVENTIS FRANCE
LISINOPRIL ACT 20MG CPR NSFP,TORLAN
SOTALOL RBX 80MG CPR,RANBAXY PHARMACIE GENERIQUES
MEPIVACAINE BBM 10MG/ML SOL INJ 20ML,B BRAUN MEDICAL
